Customer_ID,Age,Gender,City,State,purchase_count,Loyalty_Tier
CUST_01107,42,Male,Boston,Massachusetts,70,Platinum
CUST_01108,22,Female,Austin,Texas,28,Platinum
CUST_01109,27,Male,Austin,Texas,24,Gold
CUST_01110,57,Female,Austin,Texas,17,Gold
CUST_01111,32,Female,Denver,Colorado,149,Platinum
CUST_01112,37,Male,Los Angeles,California,12,Gold
CUST_01113,45,Female,San Francisco,California,19,Gold
CUST_01114,40,Male,New York City,New York,25,Platinum
CUST_01115,36,Female,Atlanta,Georgia,56,Platinum
CUST_01116,39,Male,Dallas,Texas,65,Platinum
CUST_01117,63,Male,Austin,Texas,12,Gold
CUST_01118,34,Female,Dallas,Texas,13,Gold
CUST_01119,37,Female,New York City,New York,31,Platinum
CUST_01120,47,Other,Austin,Texas,102,Platinum
CUST_01121,48,Female,Austin,Texas,42,Platinum
CUST_01122,49,Male,Denver,Colorado,20,Gold
CUST_01123,42,Male,Denver,Colorado,39,Platinum
CUST_01124,21,Male,New York City,New York,41,Platinum
CUST_01125,54,Male,Austin,Texas,10,Silver
CUST_01126,21,Male,Seattle,Washington,59,Platinum
CUST_01127,38,Female,Los Angeles,California,36,Platinum
CUST_01128,25,Male,Seattle,Washington,52,Platinum
CUST_01129,34,Male,New York City,New York,128,Platinum
CUST_01130,38,Male,Austin,Texas,109,Platinum
CUST_01131,38,Female,Austin,Texas,37,Platinum
CUST_01132,40,Female,Austin,Texas,85,Platinum
CUST_01133,54,Female,Chicago,Illinois,68,Platinum
CUST_01134,40,Male,Chicago,Illinois,46,Platinum
CUST_01135,32,Female,Seattle,Washington,22,Gold
CUST_01136,46,Male,San Francisco,California,53,Platinum
CUST_01137,49,Female,New York City,New York,44,Platinum
CUST_01138,20,Female,New York City,New York,63,Platinum
CUST_01139,42,Male,San Francisco,California,67,Platinum
CUST_01140,43,Female,New York City,New York,60,Platinum
CUST_01141,31,Female,Austin,Texas,39,Platinum
CUST_01142,51,Male,New York City,New York,62,Platinum
CUST_01143,33,Female,New York City,New York,23,Gold
CUST_01144,36,Male,Austin,Texas,27,Platinum
CUST_01145,32,Male,Dallas,Texas,92,Platinum
CUST_01146,35,Male,Atlanta,Georgia,50,Platinum
CUST_01147,21,Male,Austin,Texas,65,Platinum
CUST_01148,18,Female,Austin,Texas,24,Gold
CUST_01149,54,Male,Seattle,Washington,37,Platinum
CUST_01150,24,Female,Austin,Texas,76,Platinum
CUST_01151,23,Male,New York City,New York,66,Platinum
CUST_01152,18,Female,Austin,Texas,74,Platinum
CUST_01153,27,Female,Austin,Texas,31,Platinum
CUST_01154,19,Female,Dallas,Texas,94,Platinum
CUST_01155,54,Male,Dallas,Texas,53,Platinum
CUST_01156,47,Male,Austin,Texas,37,Platinum
CUST_01157,26,Male,New York City,New York,90,Platinum
CUST_01158,62,Female,Austin,Texas,28,Platinum
CUST_01159,46,Female,Austin,Texas,60,Platinum
CUST_01160,31,Male,Los Angeles,California,80,Platinum
CUST_01161,18,Male,San Francisco,California,39,Platinum
CUST_01162,62,Female,Chicago,Illinois,33,Platinum
CUST_01163,18,Male,Seattle,Washington,55,Platinum
CUST_01164,18,Female,Dallas,Texas,116,Platinum
CUST_01165,47,Female,Dallas,Texas,25,Platinum
CUST_01166,64,Female,Austin,Texas,33,Platinum
CUST_01167,51,Male,Austin,Texas,49,Platinum
CUST_01168,41,Male,San Francisco,California,25,Platinum
CUST_01169,42,Female,New York City,New York,37,Platinum
CUST_01170,45,Female,Los Angeles,California,119,Platinum
CUST_01171,44,Male,San Francisco,California,28,Platinum
CUST_01172,38,Male,Boston,Massachusetts,30,Platinum
CUST_01173,36,Female,Austin,Texas,73,Platinum
CUST_01174,34,Female,Atlanta,Georgia,47,Platinum
CUST_01175,25,Female,New York City,New York,20,Gold
CUST_01176,31,Other,Los Angeles,California,35,Platinum
CUST_01177,18,Male,Austin,Texas,47,Platinum
CUST_01178,33,Male,Denver,Colorado,33,Platinum
CUST_01179,23,Female,Dallas,Texas,38,Platinum
CUST_01180,21,Female,Denver,Colorado,18,Gold
CUST_01181,37,Male,Denver,Colorado,46,Platinum
CUST_01182,51,Male,Los Angeles,California,41,Platinum
CUST_01183,46,Female,Denver,Colorado,67,Platinum
CUST_01184,18,Male,Chicago,Illinois,32,Platinum
CUST_01185,23,Male,Austin,Texas,19,Gold
CUST_01186,46,Female,Dallas,Texas,59,Platinum
CUST_01187,23,Female,San Francisco,California,11,Silver
CUST_01188,32,Female,Denver,Colorado,39,Platinum
CUST_01189,41,Male,Austin,Texas,65,Platinum
CUST_01190,23,Female,Chicago,Illinois,40,Platinum
CUST_01191,36,Female,Austin,Texas,121,Platinum
CUST_01192,18,Female,Austin,Texas,18,Gold
CUST_01193,27,Female,Chicago,Illinois,113,Platinum
CUST_01194,38,Male,Austin,Texas,10,Silver
CUST_01195,18,Male,Austin,Texas,42,Platinum
CUST_01196,40,Male,San Francisco,California,14,Gold
CUST_01197,34,Male,Austin,Texas,25,Platinum
CUST_01198,41,Female,New York City,New York,85,Platinum
CUST_01199,37,Female,Austin,Texas,43,Platinum
CUST_01200,51,Female,Chicago,Illinois,14,Gold
CUST_01201,36,Female,San Francisco,California,25,Platinum
CUST_01202,29,Male,Seattle,Washington,12,Gold
CUST_01203,36,Male,New York City,New York,29,Platinum
CUST_01204,41,Male,Austin,Texas,24,Gold
CUST_01205,35,Male,Austin,Texas,54,Platinum
CUST_01206,35,Male,Denver,Colorado,74,Platinum
CUST_01207,26,Female,Boston,Massachusetts,16,Gold
CUST_01208,27,Other,Austin,Texas,131,Platinum
CUST_01209,18,Male,New York City,New York,28,Platinum
CUST_01210,55,Male,Austin,Texas,35,Platinum
CUST_01211,20,Female,Chicago,Illinois,50,Platinum
CUST_01212,26,Male,San Francisco,California,44,Platinum
CUST_01213,26,Female,San Francisco,California,13,Gold
CUST_01214,45,Female,Atlanta,Georgia,34,Platinum
CUST_01215,31,Female,Denver,Colorado,36,Platinum
CUST_01216,49,Male,Austin,Texas,25,Platinum
CUST_01217,26,Female,New York City,New York,64,Platinum
CUST_01218,38,Male,San Francisco,California,66,Platinum
CUST_01219,24,Female,Chicago,Illinois,30,Platinum
CUST_01220,60,Male,Chicago,Illinois,25,Platinum
CUST_01221,20,Male,San Francisco,California,20,Gold
CUST_01222,38,Female,San Francisco,California,33,Platinum
CUST_01223,42,Female,Atlanta,Georgia,35,Platinum
CUST_01224,39,Female,Chicago,Illinois,51,Platinum
CUST_01225,32,Female,Seattle,Washington,8,Silver
CUST_01226,33,Female,Austin,Texas,15,Gold
CUST_01227,35,Male,San Francisco,California,42,Platinum
CUST_01228,33,Female,Atlanta,Georgia,11,Silver
CUST_01229,46,Female,New York City,New York,60,Platinum
CUST_01230,61,Female,Seattle,Washington,122,Platinum
CUST_01231,28,Female,Seattle,Washington,42,Platinum
CUST_01232,18,Male,Austin,Texas,27,Platinum
CUST_01233,33,Female,Chicago,Illinois,45,Platinum
CUST_01234,65,Male,Austin,Texas,38,Platinum
CUST_01235,25,Male,Los Angeles,California,41,Platinum
CUST_01236,54,Female,Dallas,Texas,47,Platinum
CUST_01237,55,Male,Austin,Texas,28,Platinum
CUST_01238,28,Female,Austin,Texas,30,Platinum
CUST_01239,41,Male,Chicago,Illinois,80,Platinum
CUST_01240,54,Male,New York City,New York,95,Platinum
CUST_01241,30,Female,Austin,Texas,14,Gold
CUST_01242,32,Female,Chicago,Illinois,40,Platinum
CUST_01243,28,Female,New York City,New York,21,Gold
CUST_01244,22,Female,Austin,Texas,26,Platinum
CUST_01245,27,Female,Dallas,Texas,15,Gold
CUST_01246,20,Male,Boston,Massachusetts,53,Platinum
CUST_01247,35,Male,Seattle,Washington,89,Platinum
CUST_01248,25,Male,Dallas,Texas,70,Platinum
CUST_01249,37,Female,Austin,Texas,92,Platinum
CUST_01250,18,Female,New York City,New York,29,Platinum
CUST_01251,38,Male,Austin,Texas,80,Platinum
CUST_01252,45,Female,Seattle,Washington,63,Platinum
CUST_01253,18,Female,Boston,Massachusetts,38,Platinum
CUST_01254,39,Male,Seattle,Washington,14,Gold
CUST_01255,49,Male,Atlanta,Georgia,47,Platinum
CUST_01256,20,Female,San Francisco,California,25,Platinum
CUST_01257,55,Female,New York City,New York,72,Platinum
CUST_01258,40,Female,Denver,Colorado,35,Platinum
CUST_01259,26,Male,Austin,Texas,67,Platinum
CUST_01260,34,Other,Austin,Texas,26,Platinum
CUST_01261,41,Male,San Francisco,California,8,Silver
CUST_01262,35,Male,Denver,Colorado,34,Platinum
CUST_01263,41,Other,Chicago,Illinois,64,Platinum
CUST_01264,23,Male,Chicago,Illinois,31,Platinum
CUST_01265,37,Female,New York City,New York,49,Platinum
CUST_01266,18,Male,Denver,Colorado,36,Platinum
CUST_01267,33,Female,Denver,Colorado,42,Platinum
CUST_01268,24,Female,New York City,New York,62,Platinum
CUST_01269,26,Male,Dallas,Texas,68,Platinum
CUST_01270,49,Female,Denver,Colorado,86,Platinum
CUST_01271,48,Male,Chicago,Illinois,12,Gold
CUST_01272,42,Female,Atlanta,Georgia,18,Gold
CUST_01273,21,Male,Atlanta,Georgia,29,Platinum
CUST_01274,31,Male,Atlanta,Georgia,50,Platinum
CUST_01275,49,Male,New York City,New York,29,Platinum
CUST_01276,36,Male,Austin,Texas,23,Gold
CUST_01277,62,Female,New York City,New York,50,Platinum
CUST_01278,39,Male,New York City,New York,98,Platinum
CUST_01279,37,Male,Atlanta,Georgia,68,Platinum
CUST_01280,31,Male,San Francisco,California,20,Gold
CUST_01281,36,Male,Austin,Texas,77,Platinum
CUST_01282,33,Female,Austin,Texas,86,Platinum
CUST_01283,43,Female,Austin,Texas,44,Platinum
CUST_01284,46,Male,San Francisco,California,20,Gold
CUST_01285,25,Female,Seattle,Washington,42,Platinum
CUST_01286,19,Female,Atlanta,Georgia,23,Gold
CUST_01287,18,Male,Boston,Massachusetts,10,Silver
CUST_01288,41,Female,Austin,Texas,26,Platinum
CUST_01289,21,Female,New York City,New York,34,Platinum
CUST_01290,18,Female,Austin,Texas,11,Silver
CUST_01291,39,Female,New York City,New York,43,Platinum
CUST_01292,64,Male,Boston,Massachusetts,23,Gold
CUST_01293,34,Female,Chicago,Illinois,40,Platinum
CUST_01294,45,Female,Seattle,Washington,76,Platinum
CUST_01295,35,Female,Denver,Colorado,98,Platinum
CUST_01296,33,Female,Austin,Texas,11,Silver
CUST_01297,46,Male,Austin,Texas,23,Gold
CUST_01298,31,Other,Chicago,Illinois,76,Platinum
CUST_01299,38,Female,Seattle,Washington,29,Platinum
CUST_01300,38,Male,Austin,Texas,25,Platinum
CUST_01301,26,Male,Seattle,Washington,72,Platinum
CUST_01302,46,Female,Dallas,Texas,44,Platinum
CUST_01303,32,Male,Denver,Colorado,20,Gold
CUST_01304,25,Male,Seattle,Washington,108,Platinum
CUST_01305,41,Male,Denver,Colorado,41,Platinum
CUST_01306,24,Male,San Francisco,California,49,Platinum
CUST_01307,35,Male,Seattle,Washington,103,Platinum
CUST_01308,34,Male,Los Angeles,California,62,Platinum
CUST_01309,48,Male,New York City,New York,75,Platinum
CUST_01310,40,Female,Denver,Colorado,22,Gold
CUST_01311,34,Female,Austin,Texas,68,Platinum
CUST_01312,44,Male,Austin,Texas,14,Gold
CUST_01313,51,Male,San Francisco,California,31,Platinum
CUST_01314,41,Female,Boston,Massachusetts,39,Platinum
CUST_01315,35,Male,New York City,New York,12,Gold
CUST_01316,19,Male,Austin,Texas,41,Platinum
CUST_01317,22,Male,New York City,New York,16,Gold
CUST_01318,31,Female,Denver,Colorado,16,Gold
CUST_01319,27,Female,New York City,New York,53,Platinum
CUST_01320,32,Female,Austin,Texas,39,Platinum
CUST_01321,35,Female,Seattle,Washington,28,Platinum
CUST_01322,41,Female,Austin,Texas,35,Platinum
CUST_01323,34,Male,Chicago,Illinois,43,Platinum
CUST_01324,40,Female,Dallas,Texas,21,Gold
CUST_01325,35,Male,New York City,New York,53,Platinum
CUST_01326,18,Female,Chicago,Illinois,74,Platinum
CUST_01327,23,Female,San Francisco,California,60,Platinum
CUST_01328,33,Female,San Francisco,California,10,Silver
CUST_01329,20,Male,Denver,Colorado,58,Platinum
CUST_01330,42,Male,New York City,New York,31,Platinum
CUST_01331,53,Female,Dallas,Texas,79,Platinum
CUST_01332,49,Female,Seattle,Washington,33,Platinum
CUST_01333,32,Female,New York City,New York,59,Platinum
CUST_01334,52,Male,Austin,Texas,69,Platinum
CUST_01335,36,Female,Austin,Texas,25,Platinum
CUST_01336,30,Female,Austin,Texas,51,Platinum
CUST_01337,27,Female,Chicago,Illinois,22,Gold
CUST_01338,31,Female,Austin,Texas,63,Platinum
CUST_01339,30,Female,New York City,New York,88,Platinum
CUST_01340,37,Female,Seattle,Washington,16,Gold
CUST_01341,36,Female,New York City,New York,11,Silver
CUST_01342,35,Female,Seattle,Washington,85,Platinum
CUST_01343,40,Male,Seattle,Washington,16,Gold
CUST_01344,49,Male,Austin,Texas,63,Platinum
CUST_01345,46,Female,Seattle,Washington,22,Gold
CUST_01346,18,Female,Seattle,Washington,77,Platinum
CUST_01347,18,Female,New York City,New York,19,Gold
CUST_01348,46,Female,Austin,Texas,57,Platinum
CUST_01349,18,Male,Chicago,Illinois,95,Platinum
CUST_01350,32,Female,Boston,Massachusetts,13,Gold
CUST_01351,20,Female,San Francisco,California,17,Gold
CUST_01352,18,Male,Austin,Texas,54,Platinum
CUST_01353,41,Male,San Francisco,California,30,Platinum
CUST_01354,44,Female,Denver,Colorado,19,Gold
CUST_01355,28,Male,Chicago,Illinois,12,Gold
CUST_01356,18,Female,Seattle,Washington,26,Platinum
CUST_01357,28,Male,Denver,Colorado,33,Platinum
CUST_01358,39,Female,Dallas,Texas,62,Platinum
CUST_01359,18,Female,Seattle,Washington,11,Silver
CUST_01360,37,Female,Chicago,Illinois,24,Gold
CUST_01361,34,Male,Austin,Texas,38,Platinum
CUST_01362,41,Female,Dallas,Texas,82,Platinum
CUST_01363,36,Male,Boston,Massachusetts,31,Platinum
CUST_01364,23,Male,Austin,Texas,16,Gold
CUST_01365,49,Other,Denver,Colorado,102,Platinum
CUST_01366,33,Female,New York City,New York,15,Gold
CUST_01367,34,Female,Seattle,Washington,20,Gold
CUST_01368,23,Male,Seattle,Washington,45,Platinum
CUST_01369,29,Male,Austin,Texas,10,Silver
CUST_01370,24,Male,Atlanta,Georgia,69,Platinum
CUST_01371,32,Female,Austin,Texas,104,Platinum
CUST_01372,55,Female,Dallas,Texas,143,Platinum
CUST_01373,18,Female,Denver,Colorado,23,Gold
CUST_01374,18,Female,New York City,New York,47,Platinum
CUST_01375,52,Male,Austin,Texas,20,Gold
CUST_01376,32,Male,Austin,Texas,49,Platinum
CUST_01377,26,Male,San Francisco,California,27,Platinum
CUST_01378,47,Male,Chicago,Illinois,12,Gold
CUST_01379,27,Male,Austin,Texas,15,Gold
CUST_01380,56,Female,Austin,Texas,13,Gold
CUST_01381,43,Male,Austin,Texas,26,Platinum
CUST_01382,29,Female,Seattle,Washington,79,Platinum
CUST_01383,60,Male,Seattle,Washington,92,Platinum
CUST_01384,27,Other,Austin,Texas,61,Platinum
CUST_01385,43,Female,Chicago,Illinois,19,Gold
CUST_01386,38,Female,Austin,Texas,26,Platinum
CUST_01387,50,Male,Atlanta,Georgia,61,Platinum
CUST_01388,53,Female,Atlanta,Georgia,90,Platinum
CUST_01389,35,Female,San Francisco,California,37,Platinum
CUST_01390,25,Male,Boston,Massachusetts,34,Platinum
CUST_01391,40,Male,Dallas,Texas,15,Gold
CUST_01392,26,Male,Dallas,Texas,11,Silver
CUST_01393,59,Female,Chicago,Illinois,63,Platinum
CUST_01394,36,Female,New York City,New York,12,Gold
CUST_01395,30,Female,Austin,Texas,101,Platinum
CUST_01396,37,Male,New York City,New York,8,Silver
CUST_01397,18,Male,San Francisco,California,48,Platinum
CUST_01398,23,Female,Austin,Texas,46,Platinum
CUST_01399,49,Male,New York City,New York,12,Gold
CUST_01400,27,Female,Denver,Colorado,16,Gold
CUST_01401,22,Female,Austin,Texas,24,Gold
CUST_01402,41,Male,Chicago,Illinois,62,Platinum
CUST_01403,49,Female,Boston,Massachusetts,79,Platinum
CUST_01404,43,Male,Seattle,Washington,42,Platinum
CUST_01405,46,Female,San Francisco,California,101,Platinum
CUST_01406,25,Male,Chicago,Illinois,16,Gold
CUST_01407,18,Female,Denver,Colorado,15,Gold
CUST_01408,53,Male,Austin,Texas,18,Gold
CUST_01409,31,Male,Atlanta,Georgia,30,Platinum
CUST_01410,31,Female,Austin,Texas,34,Platinum
CUST_01411,50,Male,Austin,Texas,15,Gold
CUST_01412,41,Female,Seattle,Washington,11,Silver
CUST_01413,40,Male,Austin,Texas,8,Silver
CUST_01414,60,Female,New York City,New York,19,Gold
CUST_01415,27,Male,Austin,Texas,48,Platinum
CUST_01416,46,Female,Austin,Texas,18,Gold
CUST_01417,35,Male,Austin,Texas,26,Platinum
CUST_01418,38,Male,Austin,Texas,81,Platinum
CUST_01419,53,Male,San Francisco,California,59,Platinum
CUST_01420,41,Female,Dallas,Texas,52,Platinum
CUST_01421,41,Male,New York City,New York,86,Platinum
CUST_01422,47,Female,Atlanta,Georgia,33,Platinum
CUST_01423,30,Female,Austin,Texas,85,Platinum
CUST_01424,24,Male,New York City,New York,42,Platinum
CUST_01425,22,Female,Austin,Texas,49,Platinum
CUST_01426,18,Male,San Francisco,California,14,Gold
CUST_01427,59,Male,Denver,Colorado,44,Platinum
CUST_01428,21,Female,Chicago,Illinois,20,Gold
CUST_01429,32,Female,Seattle,Washington,68,Platinum
CUST_01430,31,Female,Chicago,Illinois,20,Gold
CUST_01431,38,Male,San Francisco,California,11,Silver
CUST_01432,44,Male,Boston,Massachusetts,106,Platinum
CUST_01433,45,Male,New York City,New York,46,Platinum
CUST_01434,28,Female,New York City,New York,17,Gold
CUST_01435,32,Female,Seattle,Washington,113,Platinum
CUST_01436,38,Female,Chicago,Illinois,83,Platinum
CUST_01437,32,Male,Austin,Texas,35,Platinum
CUST_01438,54,Male,New York City,New York,54,Platinum
CUST_01439,40,Male,Denver,Colorado,10,Silver
CUST_01440,43,Male,Denver,Colorado,22,Gold
CUST_01441,42,Male,Austin,Texas,15,Gold
CUST_01442,49,Female,Boston,Massachusetts,38,Platinum
CUST_01443,37,Female,Seattle,Washington,82,Platinum
CUST_01444,19,Female,Denver,Colorado,48,Platinum
CUST_01445,39,Male,San Francisco,California,44,Platinum
CUST_01446,27,Male,Atlanta,Georgia,31,Platinum
CUST_01447,28,Female,Austin,Texas,13,Gold
CUST_01448,42,Male,New York City,New York,19,Gold
CUST_01449,49,Female,Chicago,Illinois,53,Platinum
CUST_01450,35,Female,Dallas,Texas,13,Gold
CUST_01451,38,Male,Austin,Texas,7,Silver
CUST_01452,55,Female,Los Angeles,California,28,Platinum
CUST_01453,37,Male,Denver,Colorado,11,Silver
CUST_01454,66,Female,New York City,New York,57,Platinum
CUST_01455,41,Female,New York City,New York,83,Platinum
CUST_01456,18,Male,Austin,Texas,41,Platinum
CUST_01457,44,Male,Dallas,Texas,35,Platinum
CUST_01458,39,Female,Boston,Massachusetts,55,Platinum
CUST_01459,50,Female,Denver,Colorado,25,Platinum
CUST_01460,43,Male,Boston,Massachusetts,60,Platinum
CUST_01461,33,Female,Dallas,Texas,64,Platinum
CUST_01462,20,Male,Denver,Colorado,62,Platinum
CUST_01463,32,Male,San Francisco,California,58,Platinum
CUST_01464,24,Male,Denver,Colorado,50,Platinum
CUST_01465,28,Male,Chicago,Illinois,100,Platinum
CUST_01466,42,Male,Austin,Texas,123,Platinum
CUST_01467,55,Other,San Francisco,California,47,Platinum
CUST_01468,39,Male,Austin,Texas,20,Gold
CUST_01469,20,Male,Dallas,Texas,42,Platinum
CUST_01470,40,Male,Dallas,Texas,24,Gold
CUST_01471,49,Female,Austin,Texas,72,Platinum
CUST_01472,27,Female,New York City,New York,39,Platinum
CUST_01473,33,Male,Denver,Colorado,30,Platinum
CUST_01474,35,Male,Chicago,Illinois,56,Platinum
CUST_01475,25,Male,New York City,New York,25,Platinum
CUST_01476,42,Male,Chicago,Illinois,18,Gold
CUST_01477,33,Male,New York City,New York,84,Platinum
CUST_01478,40,Male,Austin,Texas,56,Platinum
CUST_01479,24,Male,Austin,Texas,38,Platinum
CUST_01480,29,Female,Austin,Texas,7,Silver
CUST_01481,43,Male,Dallas,Texas,66,Platinum
CUST_01482,30,Female,Los Angeles,California,135,Platinum
CUST_01483,55,Female,Denver,Colorado,52,Platinum
CUST_01484,30,Female,Denver,Colorado,75,Platinum
CUST_01485,37,Male,Austin,Texas,18,Gold
CUST_01486,46,Male,Chicago,Illinois,70,Platinum
CUST_01487,18,Male,Austin,Texas,31,Platinum
CUST_01488,18,Female,Chicago,Illinois,26,Platinum
CUST_01489,18,Male,Boston,Massachusetts,42,Platinum
CUST_01490,50,Female,Austin,Texas,31,Platinum
CUST_01491,28,Female,Seattle,Washington,46,Platinum
CUST_01492,65,Male,Austin,Texas,13,Gold
CUST_01493,28,Female,New York City,New York,74,Platinum
CUST_01494,37,Male,Austin,Texas,65,Platinum
CUST_01495,53,Male,New York City,New York,40,Platinum
CUST_01496,59,Male,Austin,Texas,29,Platinum
CUST_01497,59,Male,New York City,New York,16,Gold
CUST_01498,49,Female,Denver,Colorado,31,Platinum
CUST_01499,47,Male,New York City,New York,16,Gold
CUST_01500,42,Male,San Francisco,California,80,Platinum
CUST_01501,44,Female,Boston,Massachusetts,9,Silver
CUST_01502,28,Female,Denver,Colorado,41,Platinum
CUST_01503,25,Male,Austin,Texas,61,Platinum
CUST_01504,34,Female,New York City,New York,82,Platinum
CUST_01505,32,Female,Atlanta,Georgia,70,Platinum
CUST_01506,29,Male,Chicago,Illinois,68,Platinum
CUST_01507,43,Male,Denver,Colorado,36,Platinum
CUST_01508,46,Male,Austin,Texas,117,Platinum
CUST_01509,36,Female,Denver,Colorado,122,Platinum
CUST_01510,52,Female,New York City,New York,26,Platinum
CUST_01511,21,Female,Boston,Massachusetts,106,Platinum
CUST_01512,32,Female,Atlanta,Georgia,19,Gold
CUST_01513,26,Male,Austin,Texas,93,Platinum
CUST_01514,18,Male,Denver,Colorado,24,Gold
CUST_01515,34,Male,Austin,Texas,23,Gold
CUST_01516,33,Female,Denver,Colorado,13,Gold
CUST_01517,53,Female,Atlanta,Georgia,62,Platinum
CUST_01518,42,Male,Chicago,Illinois,76,Platinum
CUST_01519,22,Female,New York City,New York,22,Gold
CUST_01520,57,Male,Austin,Texas,36,Platinum
CUST_01521,49,Male,Dallas,Texas,39,Platinum
CUST_01522,41,Male,San Francisco,California,41,Platinum
CUST_01523,32,Male,Denver,Colorado,104,Platinum
CUST_01524,23,Male,Austin,Texas,62,Platinum
CUST_01525,30,Male,New York City,New York,11,Silver
CUST_01526,48,Male,Boston,Massachusetts,12,Gold
CUST_01527,57,Male,Chicago,Illinois,73,Platinum
CUST_01528,53,Female,Denver,Colorado,16,Gold
CUST_01529,29,Male,Chicago,Illinois,46,Platinum
CUST_01530,21,Female,Seattle,Washington,11,Silver
CUST_01531,36,Male,New York City,New York,46,Platinum
CUST_01532,18,Male,Austin,Texas,25,Platinum
CUST_01533,38,Male,Chicago,Illinois,46,Platinum
CUST_01534,33,Male,San Francisco,California,23,Gold
CUST_01535,29,Female,Seattle,Washington,37,Platinum
CUST_01536,18,Male,Atlanta,Georgia,22,Gold
CUST_01537,41,Female,New York City,New York,68,Platinum
CUST_01538,28,Female,Austin,Texas,113,Platinum
CUST_01539,20,Female,Boston,Massachusetts,22,Gold
CUST_01540,18,Female,Denver,Colorado,18,Gold
CUST_01541,34,Female,San Francisco,California,13,Gold
CUST_01542,56,Male,San Francisco,California,37,Platinum
CUST_01543,54,Female,Chicago,Illinois,41,Platinum
CUST_01544,29,Male,Austin,Texas,31,Platinum
CUST_01545,27,Male,Seattle,Washington,31,Platinum
CUST_01546,40,Male,Dallas,Texas,31,Platinum
CUST_01547,23,Female,Chicago,Illinois,54,Platinum
CUST_01548,38,Female,Denver,Colorado,98,Platinum
CUST_01549,44,Male,Austin,Texas,67,Platinum
CUST_01550,49,Female,Austin,Texas,23,Gold
CUST_01551,33,Male,New York City,New York,19,Gold
CUST_01552,32,Male,New York City,New York,42,Platinum
CUST_01553,24,Male,Boston,Massachusetts,9,Silver
CUST_01554,25,Male,Dallas,Texas,74,Platinum
CUST_01555,32,Male,San Francisco,California,12,Gold
CUST_01556,39,Female,Denver,Colorado,30,Platinum
CUST_01557,45,Female,Austin,Texas,51,Platinum
CUST_01558,25,Male,Los Angeles,California,84,Platinum
CUST_01559,52,Female,New York City,New York,49,Platinum
CUST_01560,31,Female,Austin,Texas,98,Platinum
CUST_01561,34,Female,Denver,Colorado,37,Platinum
CUST_01562,26,Female,Atlanta,Georgia,75,Platinum
CUST_01563,18,Male,Atlanta,Georgia,23,Gold
CUST_01564,45,Female,Austin,Texas,34,Platinum
CUST_01565,43,Female,Atlanta,Georgia,36,Platinum
CUST_01566,31,Male,New York City,New York,10,Silver
CUST_01567,35,Male,Austin,Texas,35,Platinum
CUST_01568,41,Female,Dallas,Texas,10,Silver
CUST_01569,18,Male,Atlanta,Georgia,38,Platinum
CUST_01570,28,Other,Chicago,Illinois,30,Platinum
CUST_01571,44,Male,Chicago,Illinois,57,Platinum
CUST_01572,19,Female,Dallas,Texas,107,Platinum
CUST_01573,38,Male,Dallas,Texas,36,Platinum
CUST_01574,18,Female,Atlanta,Georgia,43,Platinum
CUST_01575,40,Female,Chicago,Illinois,34,Platinum
CUST_01576,34,Male,Los Angeles,California,34,Platinum
CUST_01577,18,Female,Los Angeles,California,92,Platinum
CUST_01578,48,Male,Austin,Texas,9,Silver
CUST_01579,26,Male,Dallas,Texas,129,Platinum
CUST_01580,25,Male,Denver,Colorado,15,Gold
CUST_01581,37,Female,New York City,New York,24,Gold
CUST_01582,48,Male,Chicago,Illinois,67,Platinum
CUST_01583,22,Male,Austin,Texas,14,Gold
CUST_01584,35,Male,Denver,Colorado,40,Platinum
CUST_01585,40,Female,Atlanta,Georgia,86,Platinum
CUST_01586,43,Female,Austin,Texas,71,Platinum
CUST_01587,37,Male,Denver,Colorado,22,Gold
CUST_01588,30,Male,Boston,Massachusetts,44,Platinum
CUST_01589,25,Female,Denver,Colorado,47,Platinum
CUST_01590,36,Male,New York City,New York,22,Gold
CUST_01591,22,Female,Denver,Colorado,72,Platinum
CUST_01592,18,Female,Denver,Colorado,93,Platinum
CUST_01593,40,Female,San Francisco,California,42,Platinum
CUST_01594,45,Male,Dallas,Texas,120,Platinum
CUST_01595,18,Female,Denver,Colorado,42,Platinum
CUST_01596,22,Female,Dallas,Texas,24,Gold
CUST_01597,42,Female,Chicago,Illinois,23,Gold
CUST_01598,59,Male,New York City,New York,11,Silver
CUST_01599,35,Male,San Francisco,California,29,Platinum
CUST_01600,26,Male,Seattle,Washington,49,Platinum
CUST_01601,32,Female,Chicago,Illinois,14,Gold
CUST_01602,51,Female,Austin,Texas,107,Platinum
CUST_01603,27,Male,Austin,Texas,18,Gold
CUST_01604,25,Male,New York City,New York,12,Gold
CUST_01605,29,Male,New York City,New York,10,Silver
CUST_01606,23,Female,San Francisco,California,10,Silver
CUST_01607,36,Female,Austin,Texas,35,Platinum
CUST_01608,54,Male,Seattle,Washington,39,Platinum
CUST_01609,38,Male,New York City,New York,42,Platinum
CUST_01610,31,Male,New York City,New York,11,Silver
CUST_01611,31,Female,Chicago,Illinois,34,Platinum
CUST_01612,18,Female,Austin,Texas,24,Gold
CUST_01613,45,Female,Atlanta,Georgia,50,Platinum
CUST_01614,34,Male,Austin,Texas,60,Platinum
CUST_01615,32,Female,Denver,Colorado,43,Platinum
CUST_01616,73,Male,Dallas,Texas,15,Gold
